matchID,seriesID,Versus,Game_number,gametime,isLastGame,playerID,playerName,teamID,teamName,position,heroID,heroName,kills,deaths,creep_score,gpm,madstone_collected,tower_kills,obs_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,teamfight_participation,stuns,firstblood_claimed,roshan_kills,tormentor_kills,courier_kills,date
8943171995,1130047,Aurora Gaming vs GamerLegion,2,2574,0,256156323,Mira,9467224,Aurora Gaming,support,90,Keeper of the Light,214.0,1170.0,351.0,788.0,65.0,0.0,1053.0,702.0,141.0,2058.0,879.0,1486.8,0.0,0.0,0.0,0.0,1406.0,13/08/2026
8943171995,1130047,Aurora Gaming vs GamerLegion,2,2574,0,320219866,kaori,9467224,Aurora Gaming,support,64,Jakiro,428.0,1755.0,255.0,752.0,52.0,0.0,1170.0,702.0,282.0,2205.0,879.0,1557.6,406.34,0.0,0.0,879.0,0.0,13/08/2026
8943171995,1130047,Aurora Gaming vs GamerLegion,2,2574,0,191362875,Speeed,9964962,GamerLegion,support,62,Bounty Hunter,321.0,-195.0,57.0,568.0,26.0,0.0,1053.0,0.0,1410.0,735.0,0.0,1633.85,328.0,0.0,0.0,0.0,5624.0,13/08/2026
8943171995,1130047,Aurora Gaming vs GamerLegion,2,2574,0,90423751,Bignum,9964962,GamerLegion,support,9,Mirana,107.0,1170.0,369.0,710.0,26.0,0.0,1053.0,702.0,705.0,735.0,1465.0,1307.08,346.67,1934.0,0.0,0.0,0.0,13/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,124801257,Nightfall,9467224,Aurora Gaming,core,54,Lifestealer,642.0,1950.0,909.0,1458.0,156.0,2112.0,0.0,702.0,141.0,147.0,0.0,929.25,0.0,0.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,126842529,Ws`,9467224,Aurora Gaming,core,36,Necrophos,1070.0,1950.0,1125.0,1646.0,221.0,352.0,0.0,936.0,564.0,294.0,0.0,1393.88,75.0,0.0,1172.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,97590558,Ace ♠,2163,Team Liquid,core,108,Underlord,107.0,390.0,609.0,752.0,78.0,0.0,0.0,1404.0,0.0,294.0,0.0,606.86,395.99,0.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,152962063,m1CKe,2163,Team Liquid,core,19,Tiny,0.0,780.0,906.0,922.0,143.0,352.0,0.0,702.0,141.0,147.0,0.0,606.86,94.99,0.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,301750126,Mikoto,9467224,Aurora Gaming,mid,106,Ember Spirit,963.0,1560.0,648.0,1242.0,91.0,0.0,234.0,468.0,2256.0,147.0,0.0,1460.25,501.99,0.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,201358612,Nisha,2163,Team Liquid,mid,59,Huskar,428.0,975.0,786.0,878.0,104.0,0.0,234.0,702.0,141.0,294.0,0.0,1213.71,0.0,0.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,256156323,Mira,9467224,Aurora Gaming,support,9,Mirana,535.0,1365.0,132.0,662.0,39.0,352.0,819.0,936.0,141.0,1029.0,879.0,1526.62,118.33,0.0,0.0,0.0,0.0,15/08/2026
